time,是否有效,x,y
1690472984529,1,-93.32,117.07
1690472984529,1,-92.85,119.39
1690472984529,1,-91.7,120.95
1690472984529,1,-92.79,125.55
1690472984529,1,-90.71,125.91
1690472984529,1,-90.65,129.25
1690472984529,1,-90.23,132.17
1690472984529,1,-89.74,135.04
1690472984529,1,-89.72,138.87
1690472984529,1,-87.37,139.18
1690472984529,1,-88.21,144.79
1690472984529,1,-87.11,147.32
1690472984529,1,-86.11,150.21
1690472984529,1,-86.57,155.85
1690472984529,1,-94.72,176.19
1690472984529,1,-105.54,203.01
1690472984529,1,-101.12,201.44
1690472984529,1,-97.48,201.2
1690472984529,1,-93.7,200.78
1690472984529,1,-89.56,199.32
1690472984529,1,-85.8,198.73
1690472984529,1,-81.8,197.55
1690472984529,1,-78.14,196.97
1690472984529,1,-74.49,196.39
1690472984529,1,-70.47,194.88
1690472984529,1,-67.03,194.81
1690472984529,1,-63.41,193.9
1690472984529,1,-59.67,192.84
1690472984529,1,-56.09,191.94
1690472984529,1,-52.69,191.71
1690472984529,1,-49.05,190.33
1690472984529,1,-45.46,189.2
1690472984529,1,-42.03,188.65
1690472984529,1,-38.68,188.1
1690472984529,1,-35.2,186.99
1690472984529,1,-31.79,186.06
1690472984529,1,-28.46,185.3
1690472984529,1,-25.21,185.09
1690472984529,1,-22.36,188.21
1690472984529,1,-18.95,186.4
1690472984529,1,-15.39,182.49
1690472984529,1,-11.91,177.78
1690472984529,1,-8.68,175.35
1690472984529,1,-5.67,175.61
1690472984529,1,-2.66,175.18
1690472984529,1,0.28,174.22
1690472984529,1,3.29,174.18
1690472984529,1,6.29,173.45
1690472984529,1,9.27,172.5
1690472984529,1,12.27,172.53
1690472984529,1,15.11,170.9
1690472984529,1,17.97,170.33
1690472984529,1,20.81,169.24
1690472984529,1,23.79,169.57
1690472984529,1,26.57,168.78
1690472984529,1,29.39,168.22
1690472984529,1,32.21,167.72
1690472984529,1,35.05,167.45
1690472984529,1,38.17,168.15
1690472984529,1,40.8,167.05
1690472984529,1,43.8,167.37
1690472984529,1,46.45,166.64
1690472984529,1,49.17,166.05
1690472984529,1,51.97,165.76
1690472984529,1,54.63,165.17
1690472984529,1,57.44,164.95
1690472984529,1,60.11,164.43
1690472984529,1,62.72,163.75
1690472984529,1,65.48,163.53
1690472984529,1,67.86,162.39
1690472984529,1,70.61,162.01
1690472984529,1,73.17,161.47
1690472984529,1,75.88,161.24
1690472984529,1,76.24,156.1
1690472984529,1,80.32,158.79
1690472984529,1,84.07,160.43
1690472984529,1,84.21,155.45
1690472984529,1,84.09,150.35
1690472984529,1,85.91,148.77
1690472984529,1,87.22,146.5
1690472984529,1,87.87,143.2
1690472984529,1,89.27,141.3
1690472984529,1,90.6,139.32
1690472984529,1,91.57,136.96
1690472984529,1,92.4,134.46
1690472984529,1,92.87,131.53
1690472984529,1,94.73,130.69
1690472984529,1,95.21,127.97
1690472984529,1,96.08,125.97
1690472984529,1,97.5,124.61
1690472984529,1,97.8,121.97
1690472984529,1,99.44,121.03
1690472984529,1,99.12,117.83
1690472984529,1,100.41,116.53
1690472984529,1,101.56,115.15
1690472984529,1,102.25,113.27
1690472984529,1,103.21,111.78
1690472984529,1,104.02,110.13
1690472984529,1,104.69,108.38
1690472984529,1,105.83,107.18
1690472984529,1,106.4,105.4
1690472984529,1,107.67,104.37
1690472984529,1,107.87,102.27
1690472984529,1,109.82,101.91
1690472984529,1,109.5,99.43
1690472984529,1,110.74,98.48
1690472984529,1,110.42,96.12
1690472984529,1,111.29,94.87
1690472984529,1,111.65,93.19
1690472984529,1,111.79,91.36
1690472984529,1,112.36,89.94
1690472984529,1,113.32,88.86
1690472984529,1,113.24,86.94
1690472984529,1,113.1,85.08
1690472984529,1,113.97,83.98
1690472984529,1,115.04,83.06
1690472984529,1,115.56,81.72
1690472984529,1,115.26,79.84
1690472984529,1,115.97,78.69
1690472984529,1,115.96,77.14
1690472984529,1,116.32,75.79
1690472984529,1,116.04,74.1
1690472984529,1,116.2,72.68
1690472984529,1,116.31,71.32
1690472984529,0,0,0
1690472984529,0,0,0
1690472984529,0,0,0
1690472984529,0,0,0
1690472984529,0,0,0
1690472984529,0,0,0
1690472984529,0,0,0
1690472984529,0,0,0
1690472984564,1,-129.79,88.5
1690472984564,1,-125.74,87.54
1690472984564,1,-122.58,87.1
1690472984564,1,-120.89,87.67
1690472984564,1,-119.19,88.24
1690472984564,1,-117.69,88.95
1690472984564,1,-115.96,89.49
1690472984564,1,-114.27,90.03
1690472984564,1,-111.58,89.77
1690472984564,1,-111.14,91.29
1690472984564,1,-110.19,92.43
1690472984564,1,-109.17,93.55
1690472984564,1,-108.17,94.66
1690472984564,1,-107.44,96.03
1690472984564,1,-105.98,96.75
1690472984564,1,-104.38,97.38
1690472984564,1,-102.91,98.14
1690472984564,1,-102.99,100.32
1690472984564,1,-102.44,101.99
1690472984564,1,-100.57,102.4
1690472984564,1,-100.05,104.16
1690472984564,1,-98.96,105.34
1690472984564,1,-98.27,107.03
1690472984564,1,-97.15,108.25
1690472984564,1,-95.96,109.4
1690472984564,1,-95.61,111.64
1690472984564,1,-94.63,113.13
1690472984564,1,-94.28,115.44
1690472984564,1,-93.32,117.07
1690472984564,1,-92.99,119.6
1690472984564,1,-91.76,121.02
1690472984564,1,-92.21,124.7
1690472984564,1,-90.86,126.12
1690472984564,1,-90.93,129.6
1690472984564,1,-89.86,131.6
1690472984564,1,-89.31,134.39
1690472984564,1,-90.01,139.31
1690472984564,1,-88.26,140.65
1690472984564,1,-88.87,145.84
1690472984564,1,-87.11,147.32
1690472984564,1,-87.32,152.33
1690472984564,1,-86.2,155.24
1690472984564,1,-91.74,170.7
1690472984564,1,-105.36,202.65
1690472984564,1,-101.12,201.44
1690472984564,1,-97.48,201.2
1690472984564,1,-93.7,200.78
1690472984564,1,-89.56,199.32
1690472984564,1,-85.7,198.47
1690472984564,1,-81.96,197.89
1690472984564,1,-78.14,196.97
1690472984564,1,-74.49,196.39
1690472984564,1,-70.55,195.13
1690472984564,1,-67.03,194.81
1690472984564,1,-63.41,193.9
1690472984564,1,-59.67,192.84
1690472984564,1,-56.01,191.7
1690472984564,1,-52.61,191.38
1690472984564,1,-49.05,190.33
1690472984564,1,-45.46,189.2
1690472984564,1,-42.1,188.89
1690472984564,1,-38.68,188.1
1690472984564,1,-35.2,186.99
1690472984564,1,-31.8,186.22
1690472984564,1,-28.46,185.3
1690472984564,1,-25.21,185.09
1690472984564,1,-22.36,188.21
1690472984564,1,-18.96,186.72
1690472984564,1,-15.39,182.49
1690472984564,1,-11.91,177.78
1690472984564,1,-8.68,175.12
1690472984564,1,-5.67,175.84
1690472984564,1,-2.66,175.41
1690472984564,1,0.28,175.06
1690472984564,1,3.29,174.03
1690472984564,1,6.28,173.15
1690472984564,1,9.27,172.5
1690472984564,1,12.27,172.53
1690472984564,1,15.05,170.67
1690472984564,1,17.97,170.33
1690472984564,1,20.81,169.24
1690472984564,1,23.8,169.65
1690472984564,1,26.57,168.78
1690472984564,1,29.45,168.44
1690472984564,1,32.21,167.72
1690472984564,1,35.05,167.45
1690472984564,1,38.1,167.93
1690472984564,1,40.73,166.9
1690472984564,1,43.8,167.37
1690472984564,1,46.45,166.64
1690472984564,1,49.17,166.05
1690472984564,1,51.97,165.76
1690472984564,1,54.71,165.4
1690472984564,1,57.44,164.95
1690472984564,1,60.11,164.43
1690472984564,1,62.72,163.75
1690472984564,1,65.48,163.53
1690472984564,1,67.86,162.39
1690472984564,1,70.68,162.16
1690472984564,1,73.25,161.7
1690472984564,1,75.88,161.24
1690472984564,1,76.39,156.4
1690472984564,1,80.53,159.17
1690472984564,1,84.16,160.66
1690472984564,1,84.14,155.3
1690472984564,1,84.24,150.57
1690472984564,1,85.99,148.92
1690472984564,1,87.22,146.5
1690472984564,1,87.87,143.2
1690472984564,1,89.27,141.3
1690472984564,1,90.6,139.32
1690472984564,1,91.57,136.96
1690472984564,1,92.27,134.32
1690472984564,1,92.87,131.53
1690472984564,1,94.73,130.69
1690472984564,1,95.23,128.04
1690472984564,1,96.08,125.97
1690472984564,1,97.36,124.47
1690472984564,1,97.8,121.97
1690472984564,1,99.44,121.03
1690472984564,1,99.11,117.76
1690472984564,1,100.54,116.67
1690472984564,1,101.49,115.08
1690472984564,1,102.25,113.27
1690472984564,1,103.28,111.85
1690472984564,1,104.09,110.2
1690472984564,1,104.76,108.45
1690472984564,1,105.69,107.04
1690472984564,1,106.61,105.61
1690472984564,1,107.67,104.37
1690472984564,1,107.87,102.27
1690472984564,1,109.82,101.91
1690472984564,1,109.5,99.43
1690472984564,1,110.67,98.41
1690472984564,1,110.57,96.26
1690472984564,1,111.29,94.87
1690472984564,1,111.58,93.12
1690472984564,1,111.79,91.36
1690472984564,1,112.28,89.87
1690472984564,1,113.32,88.86
1690472984564,1,113.31,87.01
1690472984564,1,113.23,85.15
1690472984564,1,113.97,83.98
1690472984564,1,115.04,83.06
1690472984564,1,115.56,81.72
1690472984564,1,115.13,79.77
1690472984564,1,115.77,78.56
1690472984564,1,115.96,77.14
1690472984564,1,116.32,75.79
1690472984564,1,116.04,74.1
1690472984564,1,116.07,72.61
1690472984564,1,116.24,71.25
1690472984564,0,0,0
1690472984564,0,0,0
1690472984564,0,0,0
1690472984564,0,0,0
1690472984564,0,0,0
1690472984564,0,0,0
1690472984564,0,0,0
1690472984564,0,0,0
1690472984596,1,-129.93,88.57
1690472984596,1,-125.96,87.68
1690472984596,1,-122.58,87.1
1690472984596,1,-121.03,87.75
1690472984596,1,-119.11,88.17
1690472984596,1,-117.69,88.95
1690472984596,1,-115.96,89.49
1690472984596,1,-114.2,89.96
1690472984596,1,-111.86,89.99
1690472984596,1,-110.79,91
1690472984596,1,-110.42,92.64
1690472984596,1,-109.09,93.48
1690472984596,1,-108.37,94.8
1690472984596,1,-107.29,95.89
1690472984596,1,-105.91,96.68
1690472984596,1,-104.12,97.17
1690472984596,1,-103.87,99.04
1690472984596,1,-102.99,100.32
1690472984596,1,-102.64,102.2
1690472984596,1,-100.16,101.99
1690472984596,1,-99.84,103.95
1690472984596,1,-98.96,105.34
1690472984596,1,-98.33,107.1
1690472984596,1,-97.15,108.25
1690472984596,1,-96.65,110.21
1690472984596,1,-95.81,111.84
1690472984596,1,-95.45,114.09
1690472984596,1,-94.77,116.06
1690472984596,1,-93.45,117.21
1690472984596,1,-92.99,119.6
1690472984596,1,-92.38,121.79
1690472984596,1,-92.79,125.55
1690472984596,1,-90.71,125.91
1690472984596,1,-91.22,130.04
1690472984596,1,-90.38,132.39
1690472984596,1,-89.38,134.53
1690472984596,1,-88.85,137.55
1690472984596,1,-87.96,140.13
1690472984596,1,-87.6,143.75
1690472984596,1,-87.19,147.47
1690472984596,1,-86.33,150.51
1690472984596,1,-86.57,155.85
1690472984596,1,-95.45,177.5
1690472984596,1,-105.54,203.01
1690472984596,1,-101.12,201.44
1690472984596,1,-97.3,200.85
1690472984596,1,-93.62,200.6
1690472984596,1,-89.56,199.32
1690472984596,1,-85.7,198.47
1690472984596,1,-81.8,197.55
1690472984596,1,-77.98,196.63
1690472984596,1,-74.49,196.39
1690472984596,1,-70.47,194.88
1690472984596,1,-67.09,194.81
1690472984596,1,-63.41,193.9
1690472984596,1,-59.67,192.84
1690472984596,1,-56.09,191.94
1690472984596,1,-52.61,191.38
1690472984596,1,-49.07,190.57
1690472984596,1,-45.46,189.2
1690472984596,1,-42.03,188.65
1690472984596,1,-38.68,188.1
1690472984596,1,-35.2,186.99
1690472984596,1,-31.8,186.22
1690472984596,1,-28.46,185.3
1690472984596,1,-25.21,185.09
1690472984596,1,-22.36,188.21
1690472984596,1,-18.95,186.4
1690472984596,1,-15.32,182.02
1690472984596,1,-11.92,178.01
1690472984596,1,-8.68,175.12
1690472984596,1,-5.67,175.84
1690472984596,1,-2.66,175.18
1690472984596,1,0.28,174.22
1690472984596,1,3.29,174.18
1690472984596,1,6.29,173.45
1690472984596,1,9.27,172.5
1690472984596,1,12.27,172.53
1690472984596,1,15.05,170.67
1690472984596,1,18.03,170.48
1690472984596,1,20.81,169.24
1690472984596,1,23.73,169.27
1690472984596,1,26.56,168.49
1690472984596,1,29.39,168.22
1690472984596,1,32.21,167.72
1690472984596,1,35.05,167.45
1690472984596,1,38.17,168.15
1690472984596,1,40.8,167.05
1690472984596,1,43.8,167.37
1690472984596,1,46.44,166.49
1690472984596,1,49.09,165.75
1690472984596,1,51.97,165.76
1690472984596,1,54.71,165.4
1690472984596,1,57.44,164.95
1690472984596,1,60.04,164.28
1690472984596,1,62.72,163.75
1690472984596,1,65.48,163.53
1690472984596,1,67.85,162.32
1690472984596,1,70.68,162.16
1690472984596,1,73.25,161.7
1690472984596,1,75.88,161.24
1690472984596,1,76.25,156.17
1690472984596,1,80.46,159.02
1690472984596,1,84.16,160.66
1690472984596,1,84.14,155.3
1690472984596,1,84.09,150.35
1690472984596,1,85.99,148.92
1690472984596,1,87.22,146.5
1690472984596,1,87.65,142.83
1690472984596,1,89.27,141.3
1690472984596,1,90.6,139.32
1690472984596,1,91.65,137.11
1690472984596,1,92.4,134.46
1690472984596,1,92.87,131.53
1690472984596,1,94.73,130.69
1690472984596,1,95.21,127.97
1690472984596,1,96.22,126.11
1690472984596,1,97.36,124.47
1690472984596,1,97.8,121.97
1690472984596,1,99.44,121.03
1690472984596,1,99.11,117.76
1690472984596,1,100.41,116.53
1690472984596,1,101.49,115.08
1690472984596,1,102.18,113.2
1690472984596,1,103.21,111.78
1690472984596,1,104.02,110.13
1690472984596,1,104.69,108.38
1690472984596,1,105.69,107.04
1690472984596,1,106.61,105.61
1690472984596,1,107.6,104.3
1690472984596,1,107.8,102.2
1690472984596,1,109.82,101.91
1690472984596,1,109.58,99.5
1690472984596,1,110.67,98.41
1690472984596,1,110.42,96.12
1690472984596,1,111.36,94.94
1690472984596,1,111.65,93.19
1690472984596,1,111.79,91.36
1690472984596,1,112.28,89.87
1690472984596,1,113.25,88.79
1690472984596,1,113.24,86.94
1690472984596,1,113.02,85.02
1690472984596,1,113.97,83.98
1690472984596,1,115.04,83.06
1690472984596,1,115.56,81.72
1690472984596,1,115.26,79.84
1690472984596,1,115.97,78.69
1690472984596,1,115.89,77.07
1690472984596,1,116.2,75.72
1690472984596,1,115.96,74.03
1690472984596,1,116.2,72.68
1690472984596,1,116.24,71.25
1690472984596,0,0,0
1690472984596,0,0,0
1690472984596,0,0,0
1690472984596,0,0,0
1690472984596,0,0,0
1690472984596,0,0,0
1690472984596,0,0,0
1690472984596,0,0,0
1690472984630,1,-131.14,89.4
1690472984630,1,-125.96,87.68
1690472984630,1,-122.72,87.17
1690472984630,1,-121.03,87.75
1690472984630,1,-118.82,87.95
1690472984630,1,-117.48,88.8
1690472984630,1,-115.96,89.49
1690472984630,1,-114.12,89.89
1690472984630,1,-111.79,89.92
1690472984630,1,-110.79,91
1690472984630,1,-110.49,92.71
1690472984630,1,-109.09,93.48
1690472984630,1,-108.37,94.8
1690472984630,1,-107.58,96.17
1690472984630,1,-106.19,96.96
1690472984630,1,-104.26,97.31
1690472984630,1,-103.32,98.48
1690472984630,1,-103.06,100.39
1690472984630,1,-102.64,102.2
1690472984630,1,-100.44,102.27
1690472984630,1,-100.59,104.7
1690472984630,1,-98.62,105
1690472984630,1,-98.19,106.9
1690472984630,1,-96.82,107.91
1690472984630,1,-95.96,109.4
1690472984630,1,-95.81,111.84
1690472984630,1,-95.73,114.43
1690472984630,1,-94.97,116.27
1690472984630,1,-93.25,117
1690472984630,1,-93.06,119.67
1690472984630,1,-92.25,121.65
1690472984630,1,-92.43,125.05
1690472984630,1,-91.42,126.9
1690472984630,1,-90.93,129.6
1690472984630,1,-90.15,132.03
1690472984630,1,-89.53,134.75
1690472984630,1,-89.15,138.06
1690472984630,1,-87.67,139.69
1690472984630,1,-87.83,144.12
1690472984630,1,-86.66,146.57
1690472984630,1,-87.17,152.03
1690472984630,1,-85.97,154.86
1690472984630,1,-105.36,202.65
1690472984630,1,-101.12,201.44
1690472984630,1,-97.56,201.37
1690472984630,1,-93.62,200.6
1690472984630,1,-89.56,199.32
1690472984630,1,-85.8,198.73
1690472984630,1,-81.96,197.89
1690472984630,1,-78.14,196.97
1690472984630,1,-74.49,196.39
1690472984630,1,-70.47,194.88
1690472984630,1,-67.01,194.56
1690472984630,1,-63.41,193.9
1690472984630,1,-59.83,193.33
1690472984630,1,-56.17,192.27
1690472984630,1,-52.69,191.71
1690472984630,1,-49.05,190.33
1690472984630,1,-45.46,189.2
1690472984630,1,-42.1,188.89
1690472984630,1,-38.68,188.1
1690472984630,1,-35.13,186.83
1690472984630,1,-31.79,186.06
1690472984630,1,-28.53,185.61
1690472984630,1,-25.29,185.64
1690472984630,1,-22.36,188.21
1690472984630,1,-18.95,186.4
1690472984630,1,-15.32,182.02
1690472984630,1,-11.91,177.78
1690472984630,1,-8.68,175.35
1690472984630,1,-5.67,175.84
1690472984630,1,-2.66,175.41
1690472984630,1,0.28,174.22
1690472984630,1,3.29,174.18
1690472984630,1,6.29,173.45
1690472984630,1,9.21,172.34
1690472984630,1,12.21,172.38
1690472984630,1,15.05,170.67
1690472984630,1,18.03,170.48
1690472984630,1,20.81,169.24
1690472984630,1,23.79,169.57
1690472984630,1,26.57,168.78
1690472984630,1,29.39,168.22
1690472984630,1,32.21,167.72
1690472984630,1,35.05,167.45
1690472984630,1,38.17,168.15
1690472984630,1,40.8,167.05
1690472984630,1,43.87,167.6
1690472984630,1,46.44,166.49
1690472984630,1,49.17,166.13
1690472984630,1,51.97,165.76
1690472984630,1,54.71,165.4
1690472984630,1,57.45,165.1
1690472984630,1,60.11,164.43
1690472984630,1,62.72,163.75
1690472984630,1,65.48,163.53
1690472984630,1,67.85,162.32
1690472984630,1,70.68,162.16
1690472984630,1,73.17,161.47
1690472984630,1,75.88,161.24
1690472984630,1,76.25,156.17
1690472984630,1,80.46,159.02
1690472984630,1,84,160.36
1690472984630,1,84.21,155.45
1690472984630,1,84.09,150.35
1690472984630,1,85.91,148.77
1690472984630,1,87.22,146.5
1690472984630,1,87.87,143.2
1690472984630,1,89.35,141.45
1690472984630,1,90.52,139.17
1690472984630,1,91.65,137.11
1690472984630,1,92.4,134.46
1690472984630,1,92.87,131.53
1690472984630,1,94.73,130.69
1690472984630,1,95.21,127.97
1690472984630,1,96.08,125.97
1690472984630,1,97.51,124.68
1690472984630,1,97.87,122.04
1690472984630,1,99.44,121.03
1690472984630,1,99.12,117.83
1690472984630,1,100.54,116.67
1690472984630,1,101.49,115.08
1690472984630,1,102.25,113.27
1690472984630,1,103.28,111.85
1690472984630,1,104.02,110.13
1690472984630,1,104.69,108.38
1690472984630,1,105.69,107.04
1690472984630,1,106.68,105.68
1690472984630,1,107.67,104.37
1690472984630,1,107.87,102.27
1690472984630,1,109.89,101.98
1690472984630,1,109.5,99.43
1690472984630,1,110.67,98.41
1690472984630,1,110.42,96.12
1690472984630,1,111.29,94.87
1690472984630,1,111.65,93.19
1690472984630,1,111.66,91.29
1690472984630,1,112.28,89.87
1690472984630,1,113.32,88.86
1690472984630,1,113.24,86.94
1690472984630,1,113.1,85.08
1690472984630,1,113.97,83.98
1690472984630,1,115.04,83.06
1690472984630,1,115.56,81.72
1690472984630,1,115.33,79.9
1690472984630,1,115.84,78.62
1690472984630,1,115.96,77.14
1690472984630,1,116.12,75.65
1690472984630,1,116.04,74.1
1690472984630,1,116.07,72.61
1690472984630,1,116.31,71.32
1690472984630,0,0,0
1690472984630,0,0,0
1690472984630,0,0,0
1690472984630,0,0,0
1690472984630,0,0,0
1690472984630,0,0,0
1690472984630,0,0,0
1690472984630,0,0,0
1690472984630,0,0,0
1690472984663,1,-129.18,88.05
1690472984663,1,-125.44,87.31
1690472984663,1,-122.58,87.1
1690472984663,1,-120.68,87.53
1690472984663,1,-119.11,88.17
1690472984663,1,-117.56,88.87
1690472984663,1,-115.96,89.49
1690472984663,1,-114.12,89.89
1690472984663,1,-111.79,89.92
1690472984663,1,-111.5,91.57
1690472984663,1,-110.49,92.71
1690472984663,1,-108.38,92.85
1690472984663,1,-107.88,94.38
1690472984663,1,-107.58,96.17
1690472984663,1,-106.19,96.96
1690472984663,1,-104.59,97.59
1690472984663,1,-103.8,98.97
1690472984663,1,-102.99,100.32
1690472984663,1,-102.99,102.54
1690472984663,1,-100.37,102.2
1690472984663,1,-100.86,104.98
1690472984663,1,-99.24,105.68
1690472984663,1,-98.27,107.03
1690472984663,1,-97.21,108.32
1690472984663,1,-96.37,109.87
1690472984663,1,-95.2,111.16
1690472984663,1,-94.98,113.54
1690472984663,1,-94.84,116.13
1690472984663,1,-93.45,117.21
1690472984663,1,-92.65,119.19
1690472984663,1,-92.18,121.58
1690472984663,1,-92.08,124.56
1690472984663,1,-90.86,126.12
1690472984663,1,-90.71,129.32
1690472984663,1,-89.86,131.6
1690472984663,1,-90.4,136.06
1690472984663,1,-89.88,139.16
1690472984663,1,-87.37,139.18
1690472984663,1,-88.58,145.39
1690472984663,1,-87.57,148.14
1690472984663,1,-86.94,151.65
1690472984663,1,-86.2,155.24
1690472984663,1,-91.9,170.94
1690472984663,1,-105.54,203.01
1690472984663,1,-101.3,201.79
1690472984663,1,-97.3,200.85
1690472984663,1,-93.7,200.78
1690472984663,1,-89.47,199.15
1690472984663,1,-85.7,198.47
1690472984663,1,-81.96,197.89
1690472984663,1,-78.14,196.97
1690472984663,1,-74.18,195.71
1690472984663,1,-70.55,195.13
1690472984663,1,-67.11,195.06
1690472984663,1,-63.32,193.65
1690472984663,1,-59.59,192.59
1690472984663,1,-56.09,191.94
1690472984663,1,-52.61,191.38
1690472984663,1,-49.05,190.33
1690472984663,1,-45.46,189.2
1690472984663,1,-42.1,188.89
1690472984663,1,-38.68,188.1
1690472984663,1,-35.13,186.83
1690472984663,1,-31.8,186.22
1690472984663,1,-28.46,185.3
1690472984663,1,-25.28,185.4
1690472984663,1,-22.36,188.21
1690472984663,1,-18.95,186.4
1690472984663,1,-15.32,181.79
1690472984663,1,-11.91,177.78
1690472984663,1,-8.68,175.35
1690472984663,1,-5.67,175.61
1690472984663,1,-2.66,175.41
1690472984663,1,0.28,174.91
1690472984663,1,3.29,174.18
1690472984663,1,6.28,173.15
1690472984663,1,9.27,172.5
1690472984663,1,12.27,172.53
1690472984663,1,15.05,170.52
1690472984663,1,17.97,170.33
1690472984663,1,20.81,169.24
1690472984663,1,23.79,169.57
1690472984663,1,26.56,168.49
1690472984663,1,29.39,168.22
1690472984663,1,32.21,167.72
1690472984663,1,35.11,167.6
1690472984663,1,38.1,167.93
1690472984663,1,40.81,167.27
1690472984663,1,43.8,167.37
1690472984663,1,46.44,166.49
1690472984663,1,49.17,166.05
1690472984663,1,51.97,165.76
1690472984663,1,54.71,165.4
1690472984663,1,57.44,164.95
1690472984663,1,60.04,164.28
1690472984663,1,62.72,163.75
1690472984663,1,65.39,163.23
1690472984663,1,67.85,162.32
1690472984663,1,70.61,162.01
1690472984663,1,73.25,161.7
1690472984663,1,75.79,161.01
1690472984663,1,76.25,156.17
1690472984663,1,80.53,159.17
1690472984663,1,84,160.36
1690472984663,1,84.14,155.3
1690472984663,1,84.09,150.35
1690472984663,1,85.99,148.92
1690472984663,1,87.22,146.5
1690472984663,1,87.79,143.05
1690472984663,1,89.27,141.3
1690472984663,1,90.6,139.32
1690472984663,1,91.57,136.96
1690472984663,1,92.4,134.46
1690472984663,1,92.87,131.53
1690472984663,1,94.73,130.69
1690472984663,1,95.23,128.04
1690472984663,1,96.08,125.97
1690472984663,1,97.5,124.61
1690472984663,1,97.8,121.97
1690472984663,1,99.44,121.03
1690472984663,1,99.11,117.76
1690472984663,1,100.54,116.67
1690472984663,1,101.49,115.08
1690472984663,1,102.25,113.27
1690472984663,1,103.28,111.85
1690472984663,1,104.02,110.13
1690472984663,1,104.69,108.38
1690472984663,1,105.69,107.04
1690472984663,1,106.47,105.47
1690472984663,1,107.67,104.37
1690472984663,1,107.73,102.13
1690472984663,1,109.82,101.91
1690472984663,1,109.43,99.36
1690472984663,1,110.74,98.48
1690472984663,1,110.42,96.12
1690472984663,1,111.29,94.87
1690472984663,1,111.58,93.12
1690472984663,1,111.66,91.29
1690472984663,1,112.15,89.8
1690472984663,1,113.12,88.72
1690472984663,1,113.24,86.94
1690472984663,1,113.1,85.08
1690472984663,1,113.97,83.98
1690472984663,1,115.04,83.06
1690472984663,1,115.56,81.72
1690472984663,1,115.33,79.9
1690472984663,1,115.97,78.69
1690472984663,1,115.96,77.14
1690472984663,1,116.2,75.72
1690472984663,1,116.04,74.1
1690472984663,1,116.07,72.61
1690472984663,1,116.31,71.32
1690472984663,0,0,0
1690472984663,0,0,0
1690472984663,0,0,0
1690472984663,0,0,0
1690472984663,0,0,0
1690472984663,0,0,0
1690472984663,0,0,0
1690472984663,0,0,0
1690472984697,1,-129.26,88.13
1690472984697,1,-126.32,87.91
1690472984697,1,-123.1,87.47
1690472984697,1,-120.81,87.6
1690472984697,1,-119.35,88.39
1690472984697,1,-117.48,88.8
1690472984697,1,-116.09,89.57
1690472984697,1,-114.2,89.96
1690472984697,1,-111.86,89.99
1690472984697,1,-110.94,91.15
1690472984697,1,-110.69,92.85
1690472984697,1,-108.6,93.06
1690472984697,1,-108.3,94.73
1690472984697,1,-107.44,96.03
1690472984697,1,-106.19,96.96
1690472984697,1,-104.66,97.66
1690472984697,1,-103.67,98.83
1690472984697,1,-102.99,100.32
1690472984697,1,-102.64,102.2
1690472984697,1,-100.16,101.99
1690472984697,1,-99.91,104.02
1690472984697,1,-98.56,104.93
1690472984697,1,-98.27,107.03
1690472984697,1,-96.95,108.05
1690472984697,1,-95.62,108.99
1690472984697,1,-95.6,111.57
1690472984697,1,-95.45,114.09
1690472984697,1,-94.43,115.65
1690472984697,1,-93.25,117
1690472984697,1,-92.92,119.46
1690472984697,1,-92.11,121.44
1690472984697,1,-92.21,124.7
1690472984697,1,-91.78,127.4
1690472984697,1,-90.93,129.6
1690472984697,1,-89.86,131.6
1690472984697,1,-89.9,135.33
1690472984697,1,-89.59,138.72
1690472984697,1,-88.04,140.28
1690472984697,1,-87.6,143.75
1690472984697,1,-87.71,148.29
1690472984697,1,-86.33,150.51
1690472984697,1,-86.2,155.24
1690472984697,1,-105.54,203.01
1690472984697,1,-101.12,201.44
1690472984697,1,-97.56,201.37
1690472984697,1,-93.62,200.6
1690472984697,1,-89.56,199.32
1690472984697,1,-85.54,198.13
1690472984697,1,-81.71,197.29
1690472984697,1,-78.14,196.97
1690472984697,1,-74.18,195.71
1690472984697,1,-70.47,194.88
1690472984697,1,-67.03,194.81
1690472984697,1,-63.41,193.9
1690472984697,1,-59.75,193.09
1690472984697,1,-56.09,191.94
1690472984697,1,-52.53,191.13
1690472984697,1,-49.07,190.57
1690472984697,1,-45.46,189.2
1690472984697,1,-42.03,188.65
1690472984697,1,-38.69,188.34
1690472984697,1,-35.13,186.83
1690472984697,1,-31.8,186.22
1690472984697,1,-28.53,185.61
1690472984697,1,-25.21,185.09
1690472984697,1,-22.36,188.21
1690472984697,1,-18.95,186.4
1690472984697,1,-15.32,181.79
1690472984697,1,-11.91,177.78
1690472984697,1,-8.68,175.35
1690472984697,1,-5.67,175.61
1690472984697,1,-2.66,175.18
1690472984697,1,0.28,174.22
1690472984697,1,3.29,174.18
1690472984697,1,6.28,173.15
1690472984697,1,9.27,172.5
1690472984697,1,12.27,172.53
1690472984697,1,15.05,170.67
1690472984697,1,17.97,170.33
1690472984697,1,20.81,169.24
1690472984697,1,23.79,169.57
1690472984697,1,26.56,168.49
1690472984697,1,29.39,168.22
1690472984697,1,32.2,167.5
1690472984697,1,35.04,167.23
1690472984697,1,38.1,167.93
1690472984697,1,40.8,167.05
